Asset ID,Origination Date,Total Advance,Total EMI,Payment Date,Payment Amount,Cohort,Elapsed Month
1180,2024-08-29,15120,24925,2025-03-02,0,2024-08,7
1180,2024-08-29,15120,24925,2025-03-07,100,2024-08,7
1180,2024-08-29,15120,24925,2025-03-13,0,2024-08,7
1180,2024-08-29,15120,24925,2025-03-23,800,2024-08,7
1180,2024-08-29,15120,24925,2025-03-27,3000,2024-08,7
1180,2024-08-29,15120,24925,2025-04-05,870,2024-08,8
1180,2024-08-29,15120,24925,2025-04-10,800,2024-08,8
1180,2024-08-29,15120,24925,2025-04-17,300,2024-08,8
1180,2024-08-29,15120,24925,2025-04-24,0,2024-08,8
1180,2024-08-29,15120,24925,2025-05-03,900,2024-08,9
1180,2024-08-29,15120,24925,2025-05-08,500,2024-08,9
1180,2024-08-29,15120,24925,2025-05-15,350,2024-08,9
1180,2024-08-29,15120,24925,2025-05-22,0,2024-08,9
1180,2024-08-29,15120,24925,2025-05-29,0,2024-08,9
1180,2024-08-29,15120,24925,2025-06-05,0,2024-08,10
1180,2024-08-29,15120,24925,2025-06-12,0,2024-08,10
1180,2024-08-29,15120,24925,2025-06-19,0,2024-08,10
1180,2024-08-29,15120,24925,2025-06-26,0,2024-08,10
1180,2024-08-29,15120,24925,2025-07-03,0,2024-08,11
1180,2024-08-29,15120,24925,2025-07-10,0,2024-08,11
1180,2024-08-29,15120,24925,2025-07-17,0,2024-08,11
1180,2024-08-29,15120,24925,2025-07-24,0,2024-08,11
1180,2024-08-29,15120,24925,2025-07-31,0,2024-08,11
1180,2024-08-29,15120,24925,2025-08-07,0,2024-08,12
1180,2024-08-29,15120,24925,2025-08-14,0,2024-08,12
1180,2024-08-29,15120,24925,2025-08-21,0,2024-08,12
1180,2024-08-29,15120,24925,2025-08-28,0,2024-08,12
1180,2024-08-29,15120,24925,2025-09-04,0,2024-08,13
1180,2024-08-29,15120,24925,2025-09-11,0,2024-08,13
1180,2024-08-29,15120,24925,2025-09-18,0,2024-08,13
1180,2024-08-29,15120,24925,2025-09-27,450,2024-08,13
1180,2024-08-29,15120,24925,2025-09-29,2000,2024-08,13
1180,2024-08-29,15120,24925,2025-10-02,1000,2024-08,14
1180,2024-08-29,15120,24925,2025-10-05,1000,2024-08,14
1180,2024-08-29,15120,24925,2025-10-12,400,2024-08,14
1180,2024-08-29,15120,24925,2025-10-13,600,2024-08,14
1180,2024-08-29,15120,24925,2025-10-16,3000,2024-08,14
1180,2024-08-29,15120,24925,2025-11-05,1000,2024-08,15
1180,2024-08-29,15120,24925,2025-11-20,0,2024-08,15
1181,2024-08-31,14000,19375,2024-09-07,810,2024-08,1
1181,2024-08-31,14000,19375,2024-09-14,810,2024-08,1
1181,2024-08-31,14000,19375,2024-09-21,810,2024-08,1
1181,2024-08-31,14000,19375,2024-09-28,810,2024-08,1
1181,2024-08-31,14000,19375,2024-10-05,810,2024-08,2
1181,2024-08-31,14000,19375,2024-10-12,810,2024-08,2
1181,2024-08-31,14000,19375,2024-10-19,810,2024-08,2
1181,2024-08-31,14000,19375,2024-10-28,810,2024-08,2
1181,2024-08-31,14000,19375,2024-11-02,810,2024-08,3
1181,2024-08-31,14000,19375,2024-11-09,810,2024-08,3
1181,2024-08-31,14000,19375,2024-11-16,810,2024-08,3
1181,2024-08-31,14000,19375,2024-11-23,780,2024-08,3
1181,2024-08-31,14000,19375,2024-11-30,810,2024-08,3
1181,2024-08-31,14000,19375,2024-12-07,805,2024-08,4
1181,2024-08-31,14000,19375,2024-12-14,805,2024-08,4
1181,2024-08-31,14000,19375,2024-12-21,810,2024-08,4
1181,2024-08-31,14000,19375,2024-12-28,810,2024-08,4
1181,2024-08-31,14000,19375,2025-01-04,805,2024-08,5
1181,2024-08-31,14000,19375,2025-01-11,810,2024-08,5
1181,2024-08-31,14000,19375,2025-01-18,805,2024-08,5
1181,2024-08-31,14000,19375,2025-01-25,810,2024-08,5
1181,2024-08-31,14000,19375,2025-02-01,805,2024-08,6
1181,2024-08-31,14000,19375,2025-02-08,805,2024-08,6
1181,2024-08-31,14000,19375,2025-02-16,805,2024-08,6
1182,2024-08-31,12320,17160,2024-09-07,715,2024-08,1
1182,2024-08-31,12320,17160,2024-09-14,715,2024-08,1
1182,2024-08-31,12320,17160,2024-09-21,715,2024-08,1
1182,2024-08-31,12320,17160,2024-09-28,715,2024-08,1
1182,2024-08-31,12320,17160,2024-10-05,715,2024-08,2
1182,2024-08-31,12320,17160,2024-10-12,715,2024-08,2
1182,2024-08-31,12320,17160,2024-10-19,500,2024-08,2
1182,2024-08-31,12320,17160,2024-10-28,930,2024-08,2
1182,2024-08-31,12320,17160,2024-11-03,400,2024-08,3
1182,2024-08-31,12320,17160,2024-11-09,530,2024-08,3
1182,2024-08-31,12320,17160,2024-11-16,2645,2024-08,3
1182,2024-08-31,12320,17160,2024-11-16,0,2024-08,3
1182,2024-08-31,12320,17160,2024-12-07,215,2024-08,4
1182,2024-08-31,12320,17160,2024-12-14,500,2024-08,4
1182,2024-08-31,12320,17160,2024-12-21,500,2024-08,4
1182,2024-08-31,12320,17160,2024-12-29,500,2024-08,4
1182,2024-08-31,12320,17160,2025-01-04,500,2024-08,5
1182,2024-08-31,12320,17160,2025-01-11,500,2024-08,5
1182,2024-08-31,12320,17160,2025-01-21,500,2024-08,5
1182,2024-08-31,12320,17160,2025-01-28,500,2024-08,5
1182,2024-08-31,12320,17160,2025-02-01,1420,2024-08,6
1182,2024-08-31,12320,17160,2025-02-12,2015,2024-08,6
1182,2024-08-31,12320,17160,2025-02-15,715,2024-08,6
1183,2024-08-31,14850,21060,2024-09-07,878,2024-08,1
1183,2024-08-31,14850,21060,2024-09-14,878,2024-08,1
1183,2024-08-31,14850,21060,2024-09-21,878,2024-08,1
1183,2024-08-31,14850,21060,2024-09-28,878,2024-08,1
1183,2024-08-31,14850,21060,2024-10-05,878,2024-08,2
1183,2024-08-31,14850,21060,2024-10-12,878,2024-08,2
1183,2024-08-31,14850,21060,2024-10-19,878,2024-08,2
1183,2024-08-31,14850,21060,2024-10-28,878,2024-08,2
1183,2024-08-31,14850,21060,2024-11-02,878,2024-08,3
1183,2024-08-31,14850,21060,2024-11-09,878,2024-08,3
1183,2024-08-31,14850,21060,2024-11-16,878,2024-08,3
1183,2024-08-31,14850,21060,2024-11-23,878,2024-08,3
1183,2024-08-31,14850,21060,2024-11-30,878,2024-08,3
1183,2024-08-31,14850,21060,2024-12-07,871,2024-08,4
1183,2024-08-31,14850,21060,2024-12-14,877,2024-08,4
1183,2024-08-31,14850,21060,2024-12-21,878,2024-08,4
1183,2024-08-31,14850,21060,2024-12-28,877,2024-08,4
1183,2024-08-31,14850,21060,2025-01-04,878,2024-08,5
1183,2024-08-31,14850,21060,2025-01-11,878,2024-08,5
1183,2024-08-31,14850,21060,2025-01-18,877,2024-08,5
1183,2024-08-31,14850,21060,2025-01-25,878,2024-08,5
1183,2024-08-31,14850,21060,2025-02-01,877,2024-08,6
1183,2024-08-31,14850,21060,2025-02-08,877,2024-08,6
1183,2024-08-31,14850,21060,2025-02-16,878,2024-08,6
1184,2024-09-01,8460,11880,2024-09-08,1980,2024-09,0
1184,2024-09-01,8460,11880,2024-09-15,0,2024-09,0
1184,2024-09-01,8460,11880,2024-09-22,0,2024-09,0
1184,2024-09-01,8460,11880,2024-09-29,0,2024-09,0
1184,2024-09-01,8460,11880,2024-10-06,1980,2024-09,1
1184,2024-09-01,8460,11880,2024-10-13,0,2024-09,1
1184,2024-09-01,8460,11880,2024-10-20,0,2024-09,1
1184,2024-09-01,8460,11880,2024-10-27,0,2024-09,1
1184,2024-09-01,8460,11880,2024-11-03,495,2024-09,2
1184,2024-09-01,8460,11880,2024-11-09,1485,2024-09,2
1184,2024-09-01,8460,11880,2024-11-09,0,2024-09,2
1184,2024-09-01,8460,11880,2024-12-01,495,2024-09,3
1184,2024-09-01,8460,11880,2024-12-08,1485,2024-09,3
1184,2024-09-01,8460,11880,2024-12-08,0,2024-09,3
1184,2024-09-01,8460,11880,2024-12-29,495,2024-09,3
1184,2024-09-01,8460,11880,2025-01-05,1485,2024-09,4
1184,2024-09-01,8460,11880,2025-01-05,0,2024-09,4
1184,2024-09-01,8460,11880,2025-01-26,495,2024-09,4
1184,2024-09-01,8460,11880,2025-02-02,495,2024-09,5
1184,2024-09-01,8460,11880,2025-02-09,500,2024-09,5
1184,2024-09-01,8460,11880,2025-02-16,490,2024-09,5
1185,2024-09-01,13750,19500,2024-09-08,813,2024-09,0
1185,2024-09-01,13750,19500,2024-09-15,813,2024-09,0
1185,2024-09-01,13750,19500,2024-09-22,813,2024-09,0
1185,2024-09-01,13750,19500,2024-09-29,813,2024-09,0
1185,2024-09-01,13750,19500,2024-10-06,813,2024-09,1
1185,2024-09-01,13750,19500,2024-10-13,813,2024-09,1
1185,2024-09-01,13750,19500,2024-10-20,813,2024-09,1
1185,2024-09-01,13750,19500,2024-10-28,813,2024-09,1
1185,2024-09-01,13750,19500,2024-11-03,813,2024-09,2
1185,2024-09-01,13750,19500,2024-11-10,813,2024-09,2
1185,2024-09-01,13750,19500,2024-11-17,813,2024-09,2
1185,2024-09-01,13750,19500,2024-11-24,808,2024-09,2
1185,2024-09-01,13750,19500,2024-12-01,812,2024-09,3
1185,2024-09-01,13750,19500,2024-12-08,813,2024-09,3
1185,2024-09-01,13750,19500,2024-12-15,812,2024-09,3
1185,2024-09-01,13750,19500,2024-12-22,813,2024-09,3
1185,2024-09-01,13750,19500,2024-12-31,813,2024-09,3
1185,2024-09-01,13750,19500,2025-01-05,812,2024-09,4
1185,2024-09-01,13750,19500,2025-01-12,813,2024-09,4
1185,2024-09-01,13750,19500,2025-01-19,813,2024-09,4
1185,2024-09-01,13750,19500,2025-01-26,814,2024-09,4
1185,2024-09-01,13750,19500,2025-02-03,812,2024-09,5
1185,2024-09-01,13750,19500,2025-02-09,810,2024-09,5
1185,2024-09-01,13750,19500,2025-02-16,813,2024-09,5
1186,2024-09-02,15120,20925,2024-09-09,872,2024-09,0
1186,2024-09-02,15120,20925,2024-09-16,872,2024-09,0
1186,2024-09-02,15120,20925,2024-09-23,872,2024-09,0
1186,2024-09-02,15120,20925,2024-09-30,872,2024-09,0
1186,2024-09-02,15120,20925,2024-10-07,872,2024-09,1
1186,2024-09-02,15120,20925,2024-10-14,872,2024-09,1
1186,2024-09-02,15120,20925,2024-10-21,872,2024-09,1
1186,2024-09-02,15120,20925,2024-10-28,872,2024-09,1
1186,2024-09-02,15120,20925,2024-11-04,872,2024-09,2
1186,2024-09-02,15120,20925,2024-11-12,872,2024-09,2
1186,2024-09-02,15120,20925,2024-11-18,800,2024-09,2
1186,2024-09-02,15120,20925,2024-11-26,900,2024-09,2
1186,2024-09-02,15120,20925,2024-12-02,800,2024-09,3
1186,2024-09-02,15120,20925,2024-12-09,850,2024-09,3
1186,2024-09-02,15120,20925,2024-12-17,900,2024-09,3
1186,2024-09-02,15120,20925,2024-12-24,900,2024-09,3
1186,2024-09-02,15120,20925,2024-12-30,850,2024-09,3
1186,2024-09-02,15120,20925,2025-01-06,850,2024-09,4
1186,2024-09-02,15120,20925,2025-01-13,900,2024-09,4
1186,2024-09-02,15120,20925,2025-01-20,900,2024-09,4
1186,2024-09-02,15120,20925,2025-01-27,850,2024-09,4
1186,2024-09-02,15120,20925,2025-02-03,900,2024-09,5
1186,2024-09-02,15120,20925,2025-02-10,850,2024-09,5
1186,2024-09-02,15120,20925,2025-02-17,956,2024-09,5
1189,2024-09-03,9690,13715,2024-09-10,565,2024-09,0
1189,2024-09-03,9690,13715,2024-09-17,257,2024-09,0
1189,2024-09-03,9690,13715,2024-09-24,500,2024-09,0
1189,2024-09-03,9690,13715,2024-10-01,850,2024-09,1
1189,2024-09-03,9690,13715,2024-10-08,400,2024-09,1
1189,2024-09-03,9690,13715,2024-10-15,500,2024-09,1
1189,2024-09-03,9690,13715,2024-10-28,0,2024-09,1
1189,2024-09-03,9690,13715,2024-10-29,0,2024-09,1
1189,2024-09-03,9690,13715,2024-11-05,0,2024-09,2
1189,2024-09-03,9690,13715,2024-11-12,0,2024-09,2
1189,2024-09-03,9690,13715,2024-11-19,0,2024-09,2
1189,2024-09-03,9690,13715,2024-11-26,0,2024-09,2
1189,2024-09-03,9690,13715,2024-12-07,4300,2024-09,3
1189,2024-09-03,9690,13715,2024-12-11,500,2024-09,3
1189,2024-09-03,9690,13715,2024-12-18,500,2024-09,3
1189,2024-09-03,9690,13715,2024-12-24,500,2024-09,3
1189,2024-09-03,9690,13715,2025-01-05,500,2024-09,4
1189,2024-09-03,9690,13715,2025-01-07,0,2024-09,4
1189,2024-09-03,9690,13715,2025-01-14,0,2024-09,4
1189,2024-09-03,9690,13715,2025-01-21,1500,2024-09,4
1189,2024-09-03,9690,13715,2025-01-28,500,2024-09,4
1189,2024-09-03,9690,13715,2025-02-04,0,2024-09,5
1189,2024-09-03,9690,13715,2025-02-11,0,2024-09,5
1189,2024-09-03,9690,13715,2025-02-13,900,2024-09,5
1189,2024-09-03,9690,13715,2025-02-27,0,2024-09,5
1189,2024-09-03,9690,13715,2025-03-01,1445,2024-09,6
1190,2024-09-03,14000,19375,2024-09-10,807,2024-09,0
1190,2024-09-03,14000,19375,2024-09-17,808,2024-09,0
1190,2024-09-03,14000,19375,2024-09-24,807,2024-09,0
1190,2024-09-03,14000,19375,2024-10-01,807,2024-09,1
1190,2024-09-03,14000,19375,2024-10-08,807,2024-09,1
1190,2024-09-03,14000,19375,2024-10-15,807,2024-09,1
1190,2024-09-03,14000,19375,2024-10-22,808,2024-09,1
1190,2024-09-03,14000,19375,2024-10-29,807,2024-09,1
1190,2024-09-03,14000,19375,2024-11-05,808,2024-09,2
1190,2024-09-03,14000,19375,2024-11-12,807,2024-09,2
1190,2024-09-03,14000,19375,2024-11-19,807,2024-09,2
1190,2024-09-03,14000,19375,2024-11-26,807,2024-09,2
1190,2024-09-03,14000,19375,2024-12-03,807,2024-09,3
1190,2024-09-03,14000,19375,2024-12-10,807,2024-09,3
1190,2024-09-03,14000,19375,2024-12-17,807,2024-09,3
1190,2024-09-03,14000,19375,2024-12-24,808,2024-09,3
1190,2024-09-03,14000,19375,2024-12-31,808,2024-09,3
1190,2024-09-03,14000,19375,2025-01-08,807,2024-09,4
1190,2024-09-03,14000,19375,2025-01-14,808,2024-09,4
1190,2024-09-03,14000,19375,2025-01-21,804,2024-09,4
1190,2024-09-03,14000,19375,2025-01-28,810,2024-09,4
1190,2024-09-03,14000,19375,2025-02-04,807,2024-09,5
1190,2024-09-03,14000,19375,2025-02-11,808,2024-09,5
1190,2024-09-03,14000,19375,2025-02-18,807,2024-09,5
1191,2024-09-03,13110,18170,2024-09-10,760,2024-09,0
1191,2024-09-03,13110,18170,2024-09-17,760,2024-09,0
1191,2024-09-03,13110,18170,2024-09-24,760,2024-09,0
1191,2024-09-03,13110,18170,2024-10-01,757,2024-09,1
1191,2024-09-03,13110,18170,2024-10-08,757,2024-09,1
1191,2024-09-03,13110,18170,2024-10-15,757,2024-09,1
1191,2024-09-03,13110,18170,2024-10-22,757,2024-09,1
1191,2024-09-03,13110,18170,2024-10-29,757,2024-09,1
1191,2024-09-03,13110,18170,2024-11-05,757,2024-09,2
1191,2024-09-03,13110,18170,2024-11-12,757,2024-09,2
1191,2024-09-03,13110,18170,2024-11-19,749,2024-09,2
1191,2024-09-03,13110,18170,2024-11-26,757,2024-09,2
1191,2024-09-03,13110,18170,2024-12-03,757,2024-09,3
1191,2024-09-03,13110,18170,2024-12-10,757,2024-09,3
1191,2024-09-03,13110,18170,2024-12-17,757,2024-09,3
1191,2024-09-03,13110,18170,2024-12-24,757,2024-09,3
1191,2024-09-03,13110,18170,2024-12-31,757,2024-09,3
1191,2024-09-03,13110,18170,2025-01-07,757,2024-09,4
1191,2024-09-03,13110,18170,2025-01-14,757,2024-09,4
1191,2024-09-03,13110,18170,2025-01-21,757,2024-09,4
1191,2024-09-03,13110,18170,2025-01-28,757,2024-09,4
1191,2024-09-03,13110,18170,2025-02-04,757,2024-09,5
1191,2024-09-03,13110,18170,2025-02-11,757,2024-09,5
1191,2024-09-03,13110,18170,2025-02-18,757,2024-09,5
1192,2024-09-03,15120,26125,2025-02-18,872,2024-09,5
1192,2024-09-03,15120,26125,2025-02-18,0,2024-09,5
1192,2024-09-03,15120,26125,2025-02-18,2700,2024-09,5
1192,2024-09-03,15120,26125,2025-02-25,0,2024-09,5
1192,2024-09-03,15120,26125,2025-03-02,6000,2024-09,6
1192,2024-09-03,15120,26125,2025-03-11,0,2024-09,6
1192,2024-09-03,15120,26125,2025-03-18,0,2024-09,6
1192,2024-09-03,15120,26125,2025-03-25,0,2024-09,6
1192,2024-09-03,15120,26125,2025-04-06,0,2024-09,7
1192,2024-09-03,15120,26125,2025-04-08,0,2024-09,7
1192,2024-09-03,15120,26125,2025-04-15,0,2024-09,7
1192,2024-09-03,15120,26125,2025-04-22,0,2024-09,7
1192,2024-09-03,15120,26125,2025-04-29,0,2024-09,7
1192,2024-09-03,15120,26125,2025-05-06,0,2024-09,8
1192,2024-09-03,15120,26125,2025-05-17,2800,2024-09,8
1192,2024-09-03,15120,26125,2025-05-20,200,2024-09,8
1192,2024-09-03,15120,26125,2025-05-27,1000,2024-09,8
1192,2024-09-03,15120,26125,2025-06-03,600,2024-09,9
1192,2024-09-03,15120,26125,2025-09-27,0,2024-09,12
1192,2024-09-03,15120,26125,2025-10-01,0,2024-09,13
1192,2024-09-03,15120,26125,2025-10-08,2000,2024-09,13
1192,2024-09-03,15120,26125,2025-10-15,1000,2024-09,13
1192,2024-09-03,15120,26125,2025-10-22,1000,2024-09,13
1192,2024-09-03,15120,26125,2025-10-29,0,2024-09,13
1192,2024-09-03,15120,26125,2025-11-12,0,2024-09,14
1192,2024-09-03,15120,26125,2025-11-13,1000,2024-09,14
1192,2024-09-03,15120,26125,2025-11-19,0,2024-09,14
1192,2024-09-03,15120,26125,2025-12-01,0,2024-09,15
1192,2024-09-03,15120,26125,2025-12-08,0,2024-09,15
1192,2024-09-03,15120,26125,2025-12-15,0,2024-09,15
1192,2024-09-03,15120,26125,2025-12-22,0,2024-09,15
1192,2024-09-03,15120,26125,2025-12-29,0,2024-09,15
1192,2024-09-03,15120,26125,2026-01-05,0,2024-09,16
1192,2024-09-03,15120,26125,2026-01-12,0,2024-09,16
1192,2024-09-03,15120,26125,2026-01-19,0,2024-09,16
1192,2024-09-03,15120,26125,2026-01-26,0,2024-09,16
1192,2024-09-03,15120,26125,2026-02-02,0,2024-09,17
1192,2024-09-03,15120,26125,2026-02-03,1000,2024-09,17
1193,2024-09-05,6840,9600,2024-09-12,400,2024-09,0
1193,2024-09-05,6840,9600,2024-09-19,400,2024-09,0
1193,2024-09-05,6840,9600,2024-09-26,400,2024-09,0
1193,2024-09-05,6840,9600,2024-10-03,400,2024-09,1
1193,2024-09-05,6840,9600,2024-10-10,800,2024-09,1
1193,2024-09-05,6840,9600,2024-10-17,0,2024-09,1
1193,2024-09-05,6840,9600,2024-10-28,400,2024-09,1
1193,2024-09-05,6840,9600,2024-10-31,400,2024-09,1
1193,2024-09-05,6840,9600,2024-11-07,1200,2024-09,2
1193,2024-09-05,6840,9600,2024-11-07,0,2024-09,2
1193,2024-09-05,6840,9600,2024-11-28,400,2024-09,2
1193,2024-09-05,6840,9600,2024-12-05,2000,2024-09,3
1193,2024-09-05,6840,9600,2024-12-05,0,2024-09,3
1193,2024-09-05,6840,9600,2025-01-11,1200,2024-09,4
1193,2024-09-05,6840,9600,2025-01-11,0,2024-09,4
1193,2024-09-05,6840,9600,2025-01-30,800,2024-09,4
1193,2024-09-05,6840,9600,2025-01-30,0,2024-09,4
1193,2024-09-05,6840,9600,2025-02-06,800,2024-09,5
1193,2024-09-05,6840,9600,2025-02-06,0,2024-09,5
1194,2024-09-07,14000,19375,2024-09-14,808,2024-09,0
1194,2024-09-07,14000,19375,2024-09-21,808,2024-09,0
1194,2024-09-07,14000,19375,2024-09-28,808,2024-09,0
1194,2024-09-07,14000,19375,2024-10-05,808,2024-09,1
1194,2024-09-07,14000,19375,2024-10-12,808,2024-09,1
1194,2024-09-07,14000,19375,2024-10-19,808,2024-09,1
1194,2024-09-07,14000,19375,2024-10-28,808,2024-09,1
1194,2024-09-07,14000,19375,2024-11-02,808,2024-09,2
1194,2024-09-07,14000,19375,2024-11-09,808,2024-09,2
1194,2024-09-07,14000,19375,2024-11-16,808,2024-09,2
1194,2024-09-07,14000,19375,2024-11-23,800,2024-09,2
1194,2024-09-07,14000,19375,2024-11-30,807,2024-09,2
1194,2024-09-07,14000,19375,2024-12-07,808,2024-09,3
1194,2024-09-07,14000,19375,2024-12-14,808,2024-09,3
1194,2024-09-07,14000,19375,2024-12-21,806,2024-09,3
1194,2024-09-07,14000,19375,2024-12-28,807,2024-09,3
1194,2024-09-07,14000,19375,2025-01-04,808,2024-09,4
1194,2024-09-07,14000,19375,2025-01-11,807,2024-09,4
1194,2024-09-07,14000,19375,2025-01-18,807,2024-09,4
1194,2024-09-07,14000,19375,2025-01-25,807,2024-09,4
1194,2024-09-07,14000,19375,2025-02-02,807,2024-09,5
1194,2024-09-07,14000,19375,2025-02-08,808,2024-09,5
1194,2024-09-07,14000,19375,2025-02-16,807,2024-09,5
1194,2024-09-07,14000,19375,2025-02-22,807,2024-09,5
1196,2024-09-07,15120,26425,2024-09-14,872,2024-09,0
1196,2024-09-07,15120,26425,2024-09-21,872,2024-09,0
1196,2024-09-07,15120,26425,2024-09-28,800,2024-09,0
1196,2024-09-07,15120,26425,2024-10-05,800,2024-09,1
1196,2024-09-07,15120,26425,2024-10-12,800,2024-09,1
1196,2024-09-07,15120,26425,2024-10-19,700,2024-09,1
1196,2024-09-07,15120,26425,2024-10-28,700,2024-09,1
1196,2024-09-07,15120,26425,2024-11-02,400,2024-09,2
1196,2024-09-07,15120,26425,2024-11-09,200,2024-09,2
1196,2024-09-07,15120,26425,2024-11-18,1000,2024-09,2
1196,2024-09-07,15120,26425,2024-11-23,0,2024-09,2
1196,2024-09-07,15120,26425,2024-11-30,0,2024-09,2
1196,2024-09-07,15120,26425,2024-12-07,0,2024-09,3
1196,2024-09-07,15120,26425,2024-12-14,0,2024-09,3
1196,2024-09-07,15120,26425,2024-12-21,0,2024-09,3
1196,2024-09-07,15120,26425,2024-12-28,0,2024-09,3
1196,2024-09-07,15120,26425,2025-01-04,0,2024-09,4
1196,2024-09-07,15120,26425,2025-01-11,0,2024-09,4
1196,2024-09-07,15120,26425,2025-01-18,0,2024-09,4
1196,2024-09-07,15120,26425,2025-01-25,0,2024-09,4
1196,2024-09-07,15120,26425,2025-02-01,0,2024-09,5
1196,2024-09-07,15120,26425,2025-02-08,0,2024-09,5
1196,2024-09-07,15120,26425,2025-02-16,0,2024-09,5
1196,2024-09-07,15120,26425,2025-02-22,0,2024-09,5
1196,2024-09-07,15120,26425,2025-03-01,0,2024-09,6
1196,2024-09-07,15120,26425,2025-03-08,0,2024-09,6
1196,2024-09-07,15120,26425,2025-03-15,0,2024-09,6
1196,2024-09-07,15120,26425,2025-03-25,0,2024-09,6
1196,2024-09-07,15120,26425,2025-04-06,0,2024-09,7
1196,2024-09-07,15120,26425,2025-04-07,0,2024-09,7
1196,2024-09-07,15120,26425,2025-04-12,0,2024-09,7
1196,2024-09-07,15120,26425,2025-04-19,1000,2024-09,7
1196,2024-09-07,15120,26425,2025-04-26,1000,2024-09,7
1196,2024-09-07,15120,26425,2025-05-04,1000,2024-09,8
1196,2024-09-07,15120,26425,2025-05-10,1000,2024-09,8
1196,2024-09-07,15120,26425,2025-05-18,1000,2024-09,8
1196,2024-09-07,15120,26425,2025-05-24,0,2024-09,8
1196,2024-09-07,15120,26425,2025-05-31,0,2024-09,8
1196,2024-09-07,15120,26425,2025-07-26,0,2024-09,10
1196,2024-09-07,15120,26425,2025-07-26,1000,2024-09,10
1196,2024-09-07,15120,26425,2025-08-02,0,2024-09,11
1196,2024-09-07,15120,26425,2025-08-09,0,2024-09,11
1196,2024-09-07,15120,26425,2025-08-16,0,2024-09,11
1196,2024-09-07,15120,26425,2025-08-23,0,2024-09,11
1196,2024-09-07,15120,26425,2025-08-30,0,2024-09,11
1196,2024-09-07,15120,26425,2025-09-06,0,2024-09,12
1196,2024-09-07,15120,26425,2025-09-14,0,2024-09,12
1196,2024-09-07,15120,26425,2025-09-27,0,2024-09,12
1196,2024-09-07,15120,26425,2025-09-28,0,2024-09,12
1196,2024-09-07,15120,26425,2025-10-05,0,2024-09,13
1196,2024-09-07,15120,26425,2025-10-12,0,2024-09,13
1196,2024-09-07,15120,26425,2025-10-19,0,2024-09,13
1196,2024-09-07,15120,26425,2025-10-26,0,2024-09,13
1196,2024-09-07,15120,26425,2025-11-02,0,2024-09,14
1196,2024-09-07,15120,26425,2025-11-08,3000,2024-09,14
1196,2024-09-07,15120,26425,2025-11-16,0,2024-09,14
1196,2024-09-07,15120,26425,2025-11-23,0,2024-09,14
1196,2024-09-07,15120,26425,2025-12-05,0,2024-09,15
1196,2024-09-07,15120,26425,2025-12-12,0,2024-09,15
1196,2024-09-07,15120,26425,2025-12-19,0,2024-09,15
1196,2024-09-07,15120,26425,2025-12-26,0,2024-09,15
1196,2024-09-07,15120,26425,2026-01-02,0,2024-09,16
1196,2024-09-07,15120,26425,2026-01-09,0,2024-09,16
1196,2024-09-07,15120,26425,2026-01-18,0,2024-09,16
1196,2024-09-07,15120,26425,2026-01-23,0,2024-09,16
1196,2024-09-07,15120,26425,2026-01-30,0,2024-09,16
1196,2024-09-07,15120,26425,2026-02-06,0,2024-09,17
1196,2024-09-07,15120,26425,2026-02-13,0,2024-09,17
1196,2024-09-07,15120,26425,2026-02-20,0,2024-09,17
1196,2024-09-07,15120,26425,2026-02-27,0,2024-09,17
1196,2024-09-07,15120,26425,2026-03-06,0,2024-09,18
1196,2024-09-07,15120,26425,2026-03-13,0,2024-09,18
1196,2024-09-07,15120,26425,2026-03-20,0,2024-09,18
1196,2024-09-07,15120,26425,2026-03-27,0,2024-09,18
1204,2024-09-12,12320,17260,2024-09-19,715,2024-09,0
1204,2024-09-12,12320,17260,2024-09-26,715,2024-09,0
1204,2024-09-12,12320,17260,2024-10-03,715,2024-09,1
1204,2024-09-12,12320,17260,2024-10-10,715,2024-09,1
1204,2024-09-12,12320,17260,2024-10-17,715,2024-09,1
1204,2024-09-12,12320,17260,2024-10-28,715,2024-09,1
1204,2024-09-12,12320,17260,2024-10-31,715,2024-09,1
1204,2024-09-12,12320,17260,2024-11-07,715,2024-09,2
1204,2024-09-12,12320,17260,2024-11-14,715,2024-09,2
1204,2024-09-12,12320,17260,2024-11-21,715,2024-09,2
1204,2024-09-12,12320,17260,2024-11-30,600,2024-09,2
1204,2024-09-12,12320,17260,2024-12-05,715,2024-09,3
1204,2024-09-12,12320,17260,2024-12-12,715,2024-09,3
1204,2024-09-12,12320,17260,2024-12-23,715,2024-09,3
1204,2024-09-12,12320,17260,2024-12-26,715,2024-09,3
1204,2024-09-12,12320,17260,2025-01-02,715,2024-09,4
1204,2024-09-12,12320,17260,2025-01-09,0,2024-09,4
1204,2024-09-12,12320,17260,2025-01-16,0,2024-09,4
1204,2024-09-12,12320,17260,2025-01-23,0,2024-09,4
1204,2024-09-12,12320,17260,2025-01-30,0,2024-09,4
1204,2024-09-12,12320,17260,2025-02-06,0,2024-09,5
1204,2024-09-12,12320,17260,2025-02-13,0,2024-09,5
1204,2024-09-12,12320,17260,2025-02-20,0,2024-09,5
1204,2024-09-12,12320,17260,2025-03-02,0,2024-09,6
1204,2024-09-12,12320,17260,2025-03-06,1430,2024-09,6
1204,2024-09-12,12320,17260,2025-03-13,4505,2024-09,6
